ptp,counterbalancing,rt,mouse_clientX,mouse_clientY,row,col,correct,pa_center_x,pa_center_y,condition,arrangement,block,block_trial_idx,hidden_pa_img,hidden_pa_img_type,corr_row,corr_col,top_offset,left_offset,trial_stage,time_elapsed,mouse_dist_cb,mouse_error,hidden_pa_img_row_number,hidden_pa_img_row_number_across_blocks,dist_border_l,dist_border_r,dist_border_t,dist_border_b,border_dist_closest,border_dist_summed
sub_003,cb2,1673.6999999284744,496,609,10,2,0,604.453125,501.390625,schema_ic,1,1,7,img/targets/BOSS/high_familiarity_downsized/cond1/033_macaroni01.jpg,near,7,5,125,17,hidden_pa_learning,47540,216.0625,152.78042384466752,2,2,4,7,6,5,4,9
sub_003,cb2,1812.6000000238419,837,204,3,8,0,885.12109375,212.72265625,schema_ic,1,1,8,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,,3,9,3,131,hidden_pa_learning,54374,56.84375,48.905259387431464,2,2,8,3,2,9,2,5
sub_003,cb2,749.9000000953674,913,285,5,10,0,600.453125,306.0546875,schema_ic,1,1,9,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,,5,2,13,138,hidden_pa_learning,60139,333.6015625,313.25524566715285,1,1,1,10,4,7,1,5
sub_003,cb2,1450,658,649,10,5,0,738.7890625,613.71875,schema_ic,1,1,10,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,far,9,7,154,68,hidden_pa_learning,66609,116.0703125,88.15690115465384,3,3,6,5,8,3,3,8
sub_003,cb2,1389.5,831,446,5,9,0,804.453125,470.71875,schema_ic,1,1,11,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,far,6,8,136,92,hidden_pa_learning,73024,51.265625,36.2733121430636,2,2,7,4,5,6,4,9
sub_003,cb2,1824,654,513,7,5,1,645.453125,505.390625,schema_ic,1,1,12,img/targets/BOSS/high_familiarity_downsized/cond1/033_macaroni01.jpg,near,7,5,129,58,hidden_pa_learning,79874,16.15625,11.443411211533473,3,3,4,7,6,5,4,9
sub_003,cb2,2379.8000000715256,809,328,5,8,0,569.453125,337.0546875,schema_ic,1,1,13,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,,5,2,44,107,hidden_pa_learning,87275,248.6015625,239.71794402586613,2,2,1,10,4,7,1,5
sub_003,cb2,1455.8999999761581,823,520,10,10,0,643.1171875,266.390625,schema_ic,1,1,14,img/targets/BOSS/high_familiarity_downsized/cond1/035_showerhead01.jpg,near,4,6,15,14,hidden_pa_learning,93755,433.4921875,310.92690671731964,2,2,5,6,3,8,3,8
sub_003,cb2,2293.899999976158,506,371,6,2,0,493.453125,346.0546875,schema_ic,1,1,15,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,,5,2,53,31,hidden_pa_learning,101073,37.4921875,27.922977777957016,3,3,1,10,4,7,1,5
sub_003,cb2,2390.5,648,648,11,5,0,754.453125,449.71875,schema_ic,1,1,16,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,far,6,8,115,42,hidden_pa_learning,108492,304.734375,225.05048749964556,3,3,7,4,5,6,4,9
sub_003,cb2,2386.6999999284744,517,347,5,2,0,665.1171875,316.390625,schema_ic,1,1,17,img/targets/BOSS/high_familiarity_downsized/cond1/035_showerhead01.jpg,near,4,6,65,36,hidden_pa_learning,115905,178.7265625,151.2469340872759,3,3,5,6,3,8,3,8
sub_003,cb2,1243.6999999284744,712,499,10,5,0,784.7890625,475.71875,schema_ic,1,1,18,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,far,9,7,16,114,hidden_pa_learning,122174,96.0703125,76.42162142477353,4,4,6,5,8,3,3,8
sub_003,cb2,NA,NA,NA,NA,NA,NA,820.453125,484.71875,schema_ic,1,1,19,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,far,6,8,150,108,hidden_pa_learning,130206,NA,NA,4,4,7,4,5,6,4,9
sub_003,cb2,1738.9000000953674,956,527,9,11,0,879.12109375,268.72265625,schema_ic,1,1,20,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,,3,9,59,125,hidden_pa_learning,136972,335.15625,269.4764414948957,3,3,8,3,2,9,2,5
sub_003,cb2,1276.5,636,652,10,3,0,729.453125,515.390625,schema_ic,1,1,21,img/targets/BOSS/high_familiarity_downsized/cond1/033_macaroni01.jpg,near,7,5,139,142,hidden_pa_learning,143275,230.0625,165.51618624822243,4,4,4,7,6,5,4,9
sub_003,cb2,2143.6999999284744,700,349,3,7,0,677.1171875,382.390625,schema_ic,1,1,22,img/targets/BOSS/high_familiarity_downsized/cond1/035_showerhead01.jpg,near,4,6,131,48,hidden_pa_learning,150438,56.2734375,40.47909269982198,4,4,5,6,3,8,3,8
sub_003,cb2,2397.5,755,350,3,9,1,777.12109375,347.72265625,schema_ic,1,1,23,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,,3,9,138,23,hidden_pa_learning,157854,24.3984375,22.23800987615468,4,4,8,3,2,9,2,5
sub_003,cb2,2045.5999999046326,527,471,6,3,0,503.453125,431.0546875,schema_ic,1,1,24,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,,5,2,138,41,hidden_pa_learning,164921,63.4921875,46.368990855832536,4,4,1,10,4,7,1,5
sub_003,cb2,2669.8000000715256,850,611,9,8,0,820.7890625,594.71875,schema_ic,1,2,1,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,far,9,7,135,150,hidden_pa_learning,9747,45.4921875,33.441859565392086,1,5,6,5,8,3,3,8
sub_003,cb2,1148,757,425,7,8,0,748.453125,395.71875,schema_ic,1,2,2,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,far,6,8,61,36,hidden_pa_learning,15913,37.828125,30.503125640303242,1,5,7,4,5,6,4,9
sub_003,cb2,2259.2999999523163,694,337,4,6,1,711.1171875,321.390625,schema_ic,1,2,3,img/targets/BOSS/high_familiarity_downsized/cond1/035_showerhead01.jpg,near,4,6,70,82,hidden_pa_learning,23196,32.7265625,23.165722432093094,1,5,5,6,3,8,3,8
sub_003,cb2,NA,NA,NA,NA,NA,NA,701.7890625,500.71875,schema_ic,1,2,4,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,far,9,7,41,31,hidden_pa_learning,31230,NA,NA,2,6,6,5,8,3,3,8
sub_003,cb2,1459.1000000238419,629,496,8,4,0,676.453125,460.390625,schema_ic,1,2,5,img/targets/BOSS/high_familiarity_downsized/cond1/033_macaroni01.jpg,near,7,5,84,89,hidden_pa_learning,37713,83.0625,59.328127057545395,1,5,4,7,6,5,4,9
sub_003,cb2,1291,734,535,9,7,1,726.7890625,533.71875,schema_ic,1,2,6,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,far,9,7,74,56,hidden_pa_learning,44029,8.4921875,7.323880200508897,3,7,6,5,8,3,3,8
sub_003,cb2,NA,NA,NA,NA,NA,NA,773.12109375,264.72265625,schema_ic,1,2,7,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,,3,9,55,19,hidden_pa_learning,52054,NA,NA,1,5,8,3,2,9,2,5
sub_003,cb2,985.6000000238419,770,409,7,8,0,759.453125,368.71875,schema_ic,1,2,8,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,far,6,8,34,47,hidden_pa_learning,58066,50.828125,41.63911230835889,2,6,7,4,5,6,4,9
sub_003,cb2,1803.3999999761581,756,295,4,6,1,763.1171875,297.390625,schema_ic,1,2,9,img/targets/BOSS/high_familiarity_downsized/cond1/035_showerhead01.jpg,near,4,6,46,134,hidden_pa_learning,64898,9.5078125,7.5079588305198675,2,6,5,6,3,8,3,8
sub_003,cb2,1444.8999999761581,624,473,6,3,0,577.453125,429.0546875,schema_ic,1,2,10,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,,5,2,136,115,hidden_pa_learning,71365,90.4921875,64.01407706894071,1,5,1,10,4,7,1,5
sub_003,cb2,1473.8999999761581,780,283,3,9,1,792.12109375,292.72265625,schema_ic,1,2,11,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,,3,9,83,38,hidden_pa_learning,77866,21.84375,15.538692295426701,2,6,8,3,2,9,2,5
sub_003,cb2,1386.2999999523163,809,418,6,8,1,793.453125,403.71875,schema_ic,1,2,12,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,far,6,8,69,81,hidden_pa_learning,84281,29.828125,21.110647167439584,3,7,7,4,5,6,4,9
sub_003,cb2,1340.2000000476837,664,382,4,5,0,701.1171875,387.390625,schema_ic,1,2,13,img/targets/BOSS/high_familiarity_downsized/cond1/035_showerhead01.jpg,near,4,6,136,72,hidden_pa_learning,90648,42.5078125,37.50659203127873,3,7,5,6,3,8,3,8
sub_003,cb2,1304.8999999761581,607,463,7,5,1,624.453125,466.390625,schema_ic,1,2,14,img/targets/BOSS/high_familiarity_downsized/cond1/033_macaroni01.jpg,near,7,5,90,37,hidden_pa_learning,96982,20.84375,17.779423785833163,2,6,4,7,6,5,4,9
sub_003,cb2,1110.8999999761581,564,388,6,2,0,550.453125,365.0546875,schema_ic,1,2,15,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,,5,2,72,88,hidden_pa_learning,103112,36.4921875,26.64592253963599,2,6,1,10,4,7,1,5
sub_003,cb2,1381.3999999761581,901,347,6,9,0,863.453125,350.71875,schema_ic,1,2,16,img/targets/BOSS/high_familiarity_downsized/cond1/046_redonion.jpg,far,6,8,16,151,hidden_pa_learning,109515,41.265625,37.730583401640175,4,8,7,4,5,6,4,9
sub_003,cb2,1394.2000000476837,528,452,5,2,1,537.453125,449.0546875,schema_ic,1,2,17,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,,5,2,156,75,hidden_pa_learning,115929,12.3984375,9.9013351619002,3,7,1,10,4,7,1,5
sub_003,cb2,975.8999999761581,755,513,9,8,0,709.7890625,510.71875,schema_ic,1,2,18,img/targets/BOSS/high_familiarity_downsized/cond1/036_table01.jpg,far,9,7,51,39,hidden_pa_learning,121931,47.4921875,45.268454482027614,4,8,6,5,8,3,3,8
sub_003,cb2,1020,588,326,5,2,1,585.453125,329.0546875,schema_ic,1,2,19,img/targets/BOSS/high_familiarity_downsized/cond1/052_steeringwheel.jpg,,5,2,36,123,hidden_pa_learning,127978,5.6015625,3.977145708706339,4,8,1,10,4,7,1,5
sub_003,cb2,1095.8999999761581,812,264,3,9,1,800.12109375,263.72265625,schema_ic,1,2,20,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,,3,9,54,46,hidden_pa_learning,134098,12.15625,11.882143462016991,3,7,8,3,2,9,2,5
sub_003,cb2,1188.2999999523163,726,255,4,6,1,745.1171875,253.390625,schema_ic,1,2,21,img/targets/BOSS/high_familiarity_downsized/cond1/035_showerhead01.jpg,near,4,6,2,116,hidden_pa_learning,140315,20.7265625,19.184810288370883,4,8,5,6,3,8,3,8
sub_003,cb2,976.8999999761581,627,583,9,4,0,653.453125,509.390625,schema_ic,1,2,22,img/targets/BOSS/high_familiarity_downsized/cond1/033_macaroni01.jpg,near,7,5,133,66,hidden_pa_learning,146312,100.0625,78.21833487205062,3,7,4,7,6,5,4,9
sub_003,cb2,1075.0999999046326,828,342,3,9,1,821.12109375,345.72265625,schema_ic,1,2,23,img/targets/BOSS/high_familiarity_downsized/cond1/054_bookshelf.jpg,,3,9,136,67,hidden_pa_learning,152414,10.6015625,7.821606021269106,4,8,8,3,2,9,2,5
sub_003,cb2,1157.7999999523163,640,448,8,4,0,667.453125,406.390625,schema_ic,1,2,24,img/targets/BOSS/high_familiarity_downsized/cond1/033_macaroni01.jpg,near,7,5,30,80,hidden_pa_learning,158595,69.0625,49.84991635054416,4,8,4,7,6,5,4,9
sub_003,cb2,979.3999999761581,780,469,7,6,0,680.7890625,438.71875,schema_l,2,1,1,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,far,6,4,104,135,hidden_pa_learning,6598,129.4921875,103.72928333499372,1,1,3,8,5,6,3,8
sub_003,cb2,921.6000000238419,840,457,5,9,0,809.453125,692.0546875,schema_l,2,1,2,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,,11,8,149,97,hidden_pa_learning,12543,265.6015625,237.03125888369297,1,1,7,4,10,1,1,5
sub_003,cb2,611.7999999523163,908,336,4,10,0,779.7890625,359.0546875,schema_l,2,1,3,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,far,5,7,66,109,hidden_pa_learning,18175,151.265625,130.26727566949253,1,1,6,5,4,7,4,9
sub_003,cb2,963.7999999523163,693,366,6,5,0,716.1171875,451.0546875,schema_l,2,1,4,img/targets/BOSS/high_familiarity_downsized/cond2/043_foldingchair.jpg,near,8,6,33,87,hidden_pa_learning,24158,108.171875,88.14025314028099,1,1,5,6,7,4,4,9
sub_003,cb2,1740.3999999761581,788,321,5,9,0,745.453125,573.0546875,schema_l,2,1,5,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,,11,8,30,33,hidden_pa_learning,30928,294.6015625,255.62042575464952,2,2,7,4,10,1,1,5
sub_003,cb2,927,578,435,6,3,0,757.7890625,398.0546875,schema_l,2,1,6,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,far,5,7,105,87,hidden_pa_learning,36875,216.734375,183.5458065725054,2,2,6,5,4,7,4,9
sub_003,cb2,777.8000000715256,826,292,4,9,0,573.12109375,253.72265625,schema_l,2,1,7,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,,3,3,44,69,hidden_pa_learning,42677,291.15625,255.75945001260843,1,1,2,9,2,9,2,4
sub_003,cb2,2261.100000023842,764,551,11,9,0,743.453125,561.0546875,schema_l,2,1,8,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,,11,8,18,31,hidden_pa_learning,49963,30.6015625,22.87511339836988,3,3,7,4,10,1,1,5
sub_003,cb2,1586.8999999761581,561,424,7,2,0,642.7890625,380.71875,schema_l,2,1,9,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,far,6,4,46,97,hidden_pa_learning,56574,125.0703125,92.53495202458045,2,2,3,8,5,6,3,8
sub_003,cb2,741.3999999761581,680,367,6,4,0,653.12109375,239.72265625,schema_l,2,1,10,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,,3,3,30,149,hidden_pa_learning,62344,154.15625,130.08457953674582,2,2,2,9,2,9,2,4
sub_003,cb2,677,584,358,6,4,0,803.1171875,395.390625,schema_l,2,1,11,img/targets/BOSS/high_familiarity_downsized/cond2/047_saltshaker03a.jpg,near,7,9,19,49,hidden_pa_learning,68045,256.5078125,222.28450394888256,1,1,8,3,6,5,3,8
sub_003,cb2,1693.3999999761581,836,238,3,8,0,735.1171875,466.0546875,schema_l,2,1,12,img/targets/BOSS/high_familiarity_downsized/cond2/043_foldingchair.jpg,near,8,6,48,106,hidden_pa_learning,74761,328.9375,249.37177536488127,2,2,5,6,7,4,4,9
sub_003,cb2,1472,655,452,6,4,1,670.7890625,443.71875,schema_l,2,1,13,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,far,6,4,109,125,hidden_pa_learning,81258,24.0703125,17.82900996105522,3,3,3,8,5,6,3,8
sub_003,cb2,1392.3000000715256,624,597,9,6,0,766.1171875,513.390625,schema_l,2,1,14,img/targets/BOSS/high_familiarity_downsized/cond2/047_saltshaker03a.jpg,near,7,9,137,12,hidden_pa_learning,87674,225.7265625,164.88730263668208,2,2,8,3,6,5,3,8
sub_003,cb2,1644.5,649,399,6,3,0,826.7890625,352.0546875,schema_l,2,1,15,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,far,5,7,59,156,hidden_pa_learning,94341,224.734375,183.88260687284037,3,3,6,5,4,7,4,9
sub_003,cb2,1493.6000000238419,732,433,5,8,0,759.1171875,528.390625,schema_l,2,1,16,img/targets/BOSS/high_familiarity_downsized/cond2/047_saltshaker03a.jpg,near,7,9,152,5,hidden_pa_learning,100860,122.5078125,99.17012249564272,3,3,8,3,6,5,3,8
sub_003,cb2,2272.5,738,536,9,5,0,690.7890625,419.71875,schema_l,2,1,17,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,far,6,4,85,145,hidden_pa_learning,108157,163.4921875,125.49980765400163,4,4,3,8,5,6,3,8
sub_003,cb2,2059.399999976158,807,424,6,10,0,644.1171875,522.0546875,schema_l,2,1,18,img/targets/BOSS/high_familiarity_downsized/cond2/043_foldingchair.jpg,near,8,6,104,15,hidden_pa_learning,115244,260.9375,190.11978421151443,3,3,5,6,7,4,4,9
sub_003,cb2,1043.6999999284744,577,321,6,3,0,566.12109375,216.72265625,schema_l,2,1,19,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,,3,3,7,62,hidden_pa_learning,121306,115.15625,104.8432879146393,3,3,2,9,2,9,2,4
sub_003,cb2,1280,907,584,11,9,0,867.453125,587.0546875,schema_l,2,1,20,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,,11,8,44,155,hidden_pa_learning,127609,42.6015625,39.66467493864385,4,4,7,4,10,1,1,5
sub_003,cb2,1436.3000000715256,803,381,6,9,0,817.1171875,430.390625,schema_l,2,1,21,img/targets/BOSS/high_familiarity_downsized/cond2/047_saltshaker03a.jpg,near,7,9,54,63,hidden_pa_learning,134077,63.5078125,51.36855867941772,4,4,8,3,6,5,3,8
sub_003,cb2,2094.899999976158,568,291,4,4,0,545.12109375,269.72265625,schema_l,2,1,22,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,,3,3,60,41,hidden_pa_learning,141193,44.15625,31.2437146999513,4,4,2,9,2,9,2,4
sub_003,cb2,2227.100000023842,712,476,9,6,0,697.1171875,448.0546875,schema_l,2,1,23,img/targets/BOSS/high_familiarity_downsized/cond2/043_foldingchair.jpg,near,8,6,30,68,hidden_pa_learning,148443,42.828125,31.661310753549238,4,4,5,6,7,4,4,9
sub_003,cb2,1405.3000000715256,903,440,7,9,0,825.7890625,358.0546875,schema_l,2,1,24,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,far,5,7,65,155,hidden_pa_learning,154874,159.15625,112.59024429475035,4,4,6,5,4,7,4,9
sub_003,cb2,1066.6000000238419,752,433,6,8,0,778.1171875,465.390625,schema_l,2,2,1,img/targets/BOSS/high_familiarity_downsized/cond2/047_saltshaker03a.jpg,near,7,9,89,24,hidden_pa_learning,6706,58.5078125,41.60841346171206,1,5,8,3,6,5,3,8
sub_003,cb2,1105.5,649,305,5,6,0,670.7890625,317.0546875,schema_l,2,2,2,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,far,5,7,24,0,hidden_pa_learning,12840,33.84375,24.901380189691544,1,5,6,5,4,7,4,9
sub_003,cb2,1713.8999999761581,638,477,7,4,0,651.7890625,442.71875,schema_l,2,2,3,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,far,6,4,108,106,hidden_pa_learning,19573,48.0703125,36.95053918674809,1,5,3,8,5,6,3,8
sub_003,cb2,938.3999999761581,779,370,4,7,0,767.7890625,399.0546875,schema_l,2,2,4,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,far,5,7,106,97,hidden_pa_learning,25540,40.265625,31.14257512396113,2,6,6,5,4,7,4,9
sub_003,cb2,1731.1999999284744,733,512,9,8,0,671.1171875,487.0546875,schema_l,2,2,5,img/targets/BOSS/high_familiarity_downsized/cond2/043_foldingchair.jpg,near,8,6,69,42,hidden_pa_learning,32294,86.828125,66.721444068851,1,5,5,6,7,4,4,9
sub_003,cb2,1271.7000000476837,675,265,3,3,1,661.12109375,282.72265625,schema_l,2,2,6,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,,3,3,73,157,hidden_pa_learning,38592,31.6015625,22.510366128785048,1,5,2,9,2,9,2,4
sub_003,cb2,1273.2999999523163,837,605,11,8,1,819.453125,599.0546875,schema_l,2,2,7,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,,11,8,56,107,hidden_pa_learning,44890,23.4921875,18.52672564130751,1,5,7,4,10,1,1,5
sub_003,cb2,1241.8999999761581,813,486,8,9,0,829.1171875,463.390625,schema_l,2,2,8,img/targets/BOSS/high_familiarity_downsized/cond2/047_saltshaker03a.jpg,near,7,9,87,75,hidden_pa_learning,51160,38.7265625,27.765942642035068,2,6,8,3,6,5,3,8
sub_003,cb2,1210.5,624,541,7,4,0,629.7890625,483.71875,schema_l,2,2,9,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,far,6,4,149,84,hidden_pa_learning,57390,63.0703125,57.57303923010671,2,6,3,8,5,6,3,8
sub_003,cb2,1143.7000000476837,873,565,12,9,0,836.453125,545.0546875,schema_l,2,2,10,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,,11,8,2,124,hidden_pa_learning,63559,56.4921875,41.63519620451285,2,6,7,4,10,1,1,5
sub_003,cb2,1147.2999999523163,494,366,3,3,1,505.12109375,353.72265625,schema_l,2,2,11,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,,3,3,144,1,hidden_pa_learning,69724,23.3984375,16.565382451122375,2,6,2,9,2,9,2,4
sub_003,cb2,1028.3999999761581,773,304,4,8,0,751.7890625,340.0546875,schema_l,2,2,12,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,far,5,7,47,81,hidden_pa_learning,75776,57.265625,41.831141035735115,3,7,6,5,4,7,4,9
sub_003,cb2,1191.9000000953674,588,229,3,3,1,590.12109375,236.72265625,schema_l,2,2,13,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,,3,3,27,86,hidden_pa_learning,81990,9.84375,8.00864896545935,3,7,2,9,2,9,2,4
sub_003,cb2,1058.0999999046326,673,474,9,5,0,696.1171875,422.0546875,schema_l,2,2,14,img/targets/BOSS/high_familiarity_downsized/cond2/043_foldingchair.jpg,near,8,6,4,67,hidden_pa_learning,88073,75.0625,56.85701230835835,2,6,5,6,7,4,4,9
sub_003,cb2,1064.3999999761581,546,211,3,3,1,552.12109375,232.72265625,schema_l,2,2,15,img/targets/BOSS/high_familiarity_downsized/cond2/053_television.jpg,,3,3,23,48,hidden_pa_learning,94158,27.84375,22.56859728144293,4,8,2,9,2,9,2,4
sub_003,cb2,859.6000000238419,808,635,11,9,0,772.453125,639.0546875,schema_l,2,2,16,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,,11,8,96,60,hidden_pa_learning,100040,39.6015625,35.77737850916807,3,7,7,4,10,1,1,5
sub_003,cb2,1211.7999999523163,605,534,7,4,0,619.7890625,475.71875,schema_l,2,2,17,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,far,6,4,141,74,hidden_pa_learning,106273,73.0703125,60.128366610040274,3,7,3,8,5,6,3,8
sub_003,cb2,1160.2000000476837,772,416,5,8,0,744.7890625,437.0546875,schema_l,2,2,18,img/targets/BOSS/high_familiarity_downsized/cond2/051_worldmap.jpg,far,5,7,144,74,hidden_pa_learning,112460,48.265625,34.40544993676965,4,8,6,5,4,7,4,9
sub_003,cb2,1202.3000000715256,677,535,8,6,1,677.1171875,519.0546875,schema_l,2,2,19,img/targets/BOSS/high_familiarity_downsized/cond2/043_foldingchair.jpg,near,8,6,101,48,hidden_pa_learning,118690,16.0625,15.945743119491562,3,7,5,6,7,4,4,9
sub_003,cb2,1142.6000000238419,777,694,11,9,0,727.453125,677.0546875,schema_l,2,2,20,img/targets/BOSS/high_familiarity_downsized/cond2/057_donut.jpg,,11,8,134,15,hidden_pa_learning,124860,66.4921875,52.364457774222025,4,8,7,4,10,1,1,5
sub_003,cb2,957.3999999761581,801,500,7,9,1,798.1171875,486.390625,schema_l,2,2,21,img/targets/BOSS/high_familiarity_downsized/cond2/047_saltshaker03a.jpg,near,7,9,110,44,hidden_pa_learning,130840,16.4921875,13.911351329068692,3,7,8,3,6,5,3,8
sub_003,cb2,975.1000000238419,692,366,6,4,1,704.7890625,355.71875,schema_l,2,2,22,img/targets/BOSS/high_familiarity_downsized/cond2/048_schoolbus.jpg,far,6,4,21,159,hidden_pa_learning,136841,23.0703125,16.4092724150526,4,8,3,8,5,6,3,8
sub_003,cb2,979.9000000953674,740,400,7,9,1,758.1171875,388.390625,schema_l,2,2,23,img/targets/BOSS/high_familiarity_downsized/cond2/047_saltshaker03a.jpg,near,7,9,12,4,hidden_pa_learning,142844,29.7265625,21.517668804979344,4,8,8,3,6,5,3,8
sub_003,cb2,1342.0999999046326,614,631,10,5,0,646.1171875,561.0546875,schema_l,2,2,24,img/targets/BOSS/high_familiarity_downsized/cond2/043_foldingchair.jpg,near,8,6,143,17,hidden_pa_learning,149206,102.0625,76.96661921659813,4,8,5,6,7,4,4,9
sub_003,cb2,731.8999999761581,661,428,7,6,0,794.12109375,401.72265625,random_loc,3,1,1,img/targets/BOSS/high_familiarity_downsized/cond3/069_drumset.jpg,far,6,9,67,40,hidden_pa_learning,6872,159.3984375,135.68980947643766,1,1,8,3,5,6,3,8
sub_003,cb2,542.8999999761581,721,328,4,5,0,687.7890625,433.390625,random_loc,3,1,2,img/targets/BOSS/high_familiarity_downsized/cond3/066_atm.jpg,near,7,4,57,142,hidden_pa_learning,12435,138.6015625,110.49954844939201,1,1,3,8,6,5,3,8
sub_003,cb2,758.1000000238419,748,255,2,7,0,744.7890625,488.0546875,random_loc,3,1,3,img/targets/BOSS/high_familiarity_downsized/cond3/068_cow.jpg,far,8,7,70,74,hidden_pa_learning,18217,236.265625,233.07680597895526,1,1,6,5,7,4,4,9
sub_003,cb2,779.5,939,456,7,10,0,634.1171875,563.390625,random_loc,3,1,4,img/targets/BOSS/high_familiarity_downsized/cond3/071_fluorescentlightbulb.jpg,,10,3,62,130,hidden_pa_learning,24017,412.2734375,323.2433691443659,1,1,2,9,9,2,2,4
sub_003,cb2,664.7000000476837,843,391,4,9,0,809.453125,297.0546875,random_loc,3,1,5,img/targets/BOSS/high_familiarity_downsized/cond3/096_rockingchair.jpg,,2,8,129,97,hidden_pa_learning,29703,127.4921875,99.75527335929806,1,1,7,4,1,10,1,5
sub_003,cb2,861.4000000953674,749,471,7,6,0,733.1171875,371.0546875,random_loc,3,1,6,img/targets/BOSS/high_familiarity_downsized/cond3/067_christmastree.jpg,near,5,6,78,104,hidden_pa_learning,35583,115.828125,101.19945268445285,1,1,5,6,4,7,4,9
sub_003,cb2,857.6000000238419,894,581,10,9,0,636.1171875,561.390625,random_loc,3,1,7,img/targets/BOSS/high_familiarity_downsized/cond3/071_fluorescentlightbulb.jpg,,10,3,60,132,hidden_pa_learning,41470,277.4921875,258.62728504703597,2,2,2,9,9,2,2,4
sub_003,cb2,939.5999999046326,864,339,3,8,0,817.7890625,551.0546875,random_loc,3,1,8,img/targets/BOSS/high_familiarity_downsized/cond3/068_cow.jpg,far,8,7,133,147,hidden_pa_learning,47433,258.265625,217.0314291418447,2,2,6,5,7,4,4,9
sub_003,cb2,828.5999999046326,692,532,8,5,0,718.1171875,401.0546875,random_loc,3,1,9,img/targets/BOSS/high_familiarity_downsized/cond3/067_christmastree.jpg,near,5,6,108,89,hidden_pa_learning,53283,157.0625,133.52446348378567,2,2,5,6,4,7,4,9
sub_003,cb2,1092.7999999523163,571,483,8,3,0,613.7890625,430.390625,random_loc,3,1,10,img/targets/BOSS/high_familiarity_downsized/cond3/066_atm.jpg,near,7,4,54,68,hidden_pa_learning,59401,95.3984375,67.81334829898559,2,2,3,8,6,5,3,8
