ptp,condition,hidden_pa_img_type,hidden_pa_img_row_number_across_blocks,border_dist_closest,counterbalancing,mouse_error_mean,mouse_error_sd,mouse_error_n,y_hat_three_param,y_hat_two_param
sub_008,no_schema,all_pa,2,3,cb1,60.188262548190764,46.32997344888269,2,NA,NA
sub_008,no_schema,all_pa,2,4,cb1,209.5018045177693,16.31214499072131,2,NA,NA
sub_008,no_schema,all_pa,2,all,cb1,119.81463926417567,87.84427617056492,6,123.0144927619288,132.63682135879887
sub_008,no_schema,all_pa,3,1,cb1,33.845957337989425,NA,1,NA,NA
sub_008,no_schema,all_pa,3,2,cb1,14.306481574414532,NA,1,NA,NA
sub_008,no_schema,all_pa,3,3,cb1,73.82760730620149,13.446133674654396,2,NA,NA
sub_008,no_schema,all_pa,3,4,cb1,133.88865324304496,112.86041858033708,2,NA,NA
sub_008,no_schema,all_pa,3,all,cb1,77.26416000181614,70.99770200078622,6,78.63042610680657,89.74627073721322
sub_008,no_schema,all_pa,4,1,cb1,11.57794576446962,NA,1,NA,NA
sub_008,no_schema,all_pa,4,2,cb1,30.339543751333217,NA,1,NA,NA
sub_008,no_schema,all_pa,4,3,cb1,63.72080479453845,38.507194582139,2,NA,NA
sub_008,no_schema,all_pa,4,4,cb1,102.77419523940546,69.46028345311225,2,NA,NA
sub_008,no_schema,all_pa,4,all,cb1,62.484581597281775,51.34566480698347,6,54.82388675616795,60.72516687842702
sub_008,no_schema,all_pa,5,1,cb1,24.958442021187942,NA,1,NA,NA
sub_008,no_schema,all_pa,5,2,cb1,18.99639215848795,NA,1,NA,NA
sub_008,no_schema,all_pa,5,3,cb1,54.377428253981506,17.71753170958785,2,NA,NA
sub_008,no_schema,all_pa,5,4,cb1,26.23159276886214,4.756479603522072,2,NA,NA
sub_008,no_schema,all_pa,5,all,cb1,34.195479370893864,17.856871171895268,6,42.05463511779658,41.08856960987653
sub_008,no_schema,all_pa,6,1,cb1,16.345452827162667,NA,1,NA,NA
sub_008,no_schema,all_pa,6,2,cb1,21.459346216487177,NA,1,NA,NA
sub_008,no_schema,all_pa,6,3,cb1,48.349838313809684,24.814191644520363,2,NA,NA
sub_008,no_schema,all_pa,6,4,cb1,64.2044662209181,36.33265647011699,2,NA,NA
sub_008,no_schema,all_pa,6,all,cb1,43.81890135218424,28.505253559317676,6,35.20551752861297,27.80182648103084
sub_008,no_schema,all_pa,7,1,cb1,14.57047796487816,NA,1,NA,NA
sub_008,no_schema,all_pa,7,2,cb1,15.013653454075143,NA,1,NA,NA
sub_008,no_schema,all_pa,7,3,cb1,34.45176977896043,15.226299783896266,2,NA,NA
sub_008,no_schema,all_pa,7,4,cb1,51.01453618716354,33.90392620064416,2,NA,NA
sub_008,no_schema,all_pa,7,all,cb1,33.419457225200205,23.22360434694739,6,31.531816588340234,18.811595609683962
sub_008,no_schema,all_pa,8,1,cb1,7.482401227213093,NA,1,NA,NA
sub_008,no_schema,all_pa,8,2,cb1,9.121768745098864,NA,1,NA,NA
sub_008,no_schema,all_pa,8,3,cb1,25.170540700014723,16.721953344387344,2,NA,NA
sub_008,no_schema,all_pa,8,4,cb1,34.28300929452116,17.780661940015456,2,NA,NA
sub_008,no_schema,all_pa,8,all,cb1,22.58521166023062,16.075942474736493,6,29.56133229998835,12.728520898572276
sub_009,schema_c,all_pa,1,1,cb4,262.0285168683628,NA,1,NA,NA
sub_009,schema_c,all_pa,1,2,cb4,161.12055217737506,NA,1,NA,NA
sub_009,schema_c,all_pa,1,3,cb4,70.1214016235435,42.83609320585293,2,NA,NA
sub_009,schema_c,all_pa,1,4,cb4,190.8251103112821,NA,2,NA,NA
sub_009,schema_c,all_pa,1,all,cb4,150.8433965208214,85.04895671647219,6,153.297273166806,153.297173774476
sub_009,schema_c,all_pa,2,1,cb4,85.96358900804469,NA,1,NA,NA
sub_009,schema_c,all_pa,2,2,cb4,139.1796510616126,NA,1,NA,NA
sub_009,schema_c,all_pa,2,3,cb4,114.23153030465842,113.24963448185692,2,NA,NA
sub_009,schema_c,all_pa,2,4,cb4,110.30491090680803,6.613054340844174,2,NA,NA
sub_009,schema_c,all_pa,2,all,cb4,112.36935374876504,53.48032891275213,6,137.30387824456568,137.30375501638036
sub_009,schema_c,all_pa,3,1,cb4,219.18056514068067,NA,1,NA,NA
sub_009,schema_c,all_pa,3,2,cb4,164.47260602541513,NA,1,NA,NA
sub_009,schema_c,all_pa,3,3,cb4,35.35209663557285,14.311940031500852,2,NA,NA
sub_009,schema_c,all_pa,3,4,cb4,103.89341724969213,0.6148627283498393,2,NA,NA
sub_009,schema_c,all_pa,3,all,cb4,110.35736648943762,72.5414415208497,6,122.97906278144382,122.97892177277122
sub_009,schema_c,all_pa,4,1,cb4,150.14749742761893,NA,1,NA,NA
sub_009,schema_c,all_pa,4,2,cb4,328.17993419979786,NA,1,NA,NA
sub_009,schema_c,all_pa,4,3,cb4,168.73873338921965,NA,2,NA,NA
sub_009,schema_c,all_pa,4,4,cb4,66.86390619168924,20.37644359102566,2,NA,NA
sub_009,schema_c,all_pa,4,all,cb4,156.158795480003,107.41044719669023,6,110.14874507527952,110.14859133742634
sub_009,schema_c,all_pa,5,1,cb4,267.5695306327584,NA,1,NA,NA
sub_009,schema_c,all_pa,5,2,cb4,271.2948535546988,NA,1,NA,NA
sub_009,schema_c,all_pa,5,3,cb4,127.40076693947108,54.26897399284807,2,NA,NA
sub_009,schema_c,all_pa,5,4,cb4,121.84476599638093,28.60494028676103,2,NA,NA
sub_009,schema_c,all_pa,5,all,cb4,172.8925750098602,79.70052108871232,6,98.65700524345377,98.6568429672609
sub_009,schema_c,all_pa,6,1,cb4,16.567191070259163,NA,1,NA,NA
sub_009,schema_c,all_pa,6,2,cb4,21.90912003875267,NA,1,NA,NA
sub_009,schema_c,all_pa,6,3,cb4,74.55116804641915,30.47842177188343,2,NA,NA
sub_009,schema_c,all_pa,6,4,cb4,10.560428185996717,3.367063701412017,2,NA,NA
sub_009,schema_c,all_pa,6,all,cb4,34.783250595640595,33.983243346168074,6,88.36419041323927,88.3640230536442
sub_009,schema_c,all_pa,7,1,cb4,9.57366904850339,NA,1,NA,NA
sub_009,schema_c,all_pa,7,2,cb4,36.250672068842896,NA,1,NA,NA
sub_009,schema_c,all_pa,7,3,cb4,64.98787200990301,16.11330039124896,2,NA,NA
sub_009,schema_c,all_pa,7,4,cb4,79.84305452441687,38.2788350080027,2,NA,NA
sub_009,schema_c,all_pa,7,all,cb4,55.914365697664344,33.3731928459289,6,79.14521759628755,79.14504798026127
sub_009,schema_c,all_pa,8,1,cb4,7.453524410319776,NA,1,NA,NA
sub_009,schema_c,all_pa,8,2,cb4,17.037531917925918,NA,1,NA,NA
sub_009,schema_c,all_pa,8,3,cb4,92.3364837631911,17.599239925120916,2,NA,NA
sub_009,schema_c,all_pa,8,4,cb4,88.33239819274687,19.59814927457728,2,NA,NA
sub_009,schema_c,all_pa,8,all,cb4,64.30480337335361,42.15752461440361,6,70.88805362300695,70.88788404297905
sub_009,schema_c,far,1,all,cb4,115.32840997471399,106.76845753039201,2,129.035557138362,128.938315631967
sub_009,schema_c,far,2,all,cb4,149.96994507585964,62.707883614709196,2,117.8510564604195,117.86006193408943
sub_009,schema_c,far,3,all,cb4,74.90017866909474,41.617493946149544,2,107.66656086180853,107.73364093538288
sub_009,schema_c,far,4,all,cb4,110.59715907061474,82.2246029390943,2,98.39265998908692,98.47727210329059
sub_009,schema_c,far,5,all,cb4,133.69637260101314,45.36564308294245,2,89.94793765951013,90.0162014084544
sub_009,schema_c,far,6,all,cb4,30.58961197084893,31.6926070532133,2,82.25825710303414,82.28209761444715
sub_009,schema_c,far,7,all,cb4,64.57876334909407,16.69186740784925,2,75.25611011075901,75.21250043769936
sub_009,schema_c,far,8,all,cb4,89.6277197999801,21.430010659161425,2,68.88002437594446,68.75031612098425
sub_009,schema_c,near,1,all,cb4,100.41109360894112,NA,2,100.411093122817,84.1624571020433
sub_009,schema_c,near,2,all,cb4,74.56649613560681,57.15480520799189,2,80.22121856457998,83.75343044759366
sub_009,schema_c,near,3,all,cb4,64.34533521617024,55.314571249300556,2,80.2212185645799,83.34639164865358
sub_009,schema_c,near,4,all,cb4,81.27222763136865,NA,2,80.2212185645799,82.94133104431351
sub_009,schema_c,near,5,all,cb4,115.54916033483886,37.50827119666665,2,80.2212185645799,82.53823902061555
sub_009,schema_c,near,6,all,cb4,54.52198426156693,58.80396512368471,2,80.2212185645799,82.13710601032528
sub_009,schema_c,near,7,all,cb4,80.25216318522581,37.700267991402406,2,80.2212185645799,81.73792249270477
sub_009,schema_c,near,8,all,cb4,91.04116215595788,15.767378540536772,2,80.2212185645799,81.34067899328649
sub_009,schema_ic,all_pa,1,1,cb4,238.79403138380937,NA,1,NA,NA
sub_009,schema_ic,all_pa,1,2,cb4,363.58459159174623,NA,1,NA,NA
sub_009,schema_ic,all_pa,1,3,cb4,215.2316405001166,152.76811600725543,2,NA,NA
sub_009,schema_ic,all_pa,1,4,cb4,135.2712858433251,96.40246878777451,2,NA,NA
sub_009,schema_ic,all_pa,1,all,cb4,217.23074594373983,116.58358007606978,6,224.986791312258,201.71246665593
sub_009,schema_ic,all_pa,2,1,cb4,295.86304178060226,NA,1,NA,NA
sub_009,schema_ic,all_pa,2,2,cb4,161.36306288798613,NA,1,NA,NA
sub_009,schema_ic,all_pa,2,3,cb4,188.27082751689767,147.55664152683684,2,NA,NA
sub_009,schema_ic,all_pa,2,4,cb4,189.4207536760453,2.0635446121733176,2,NA,NA
sub_009,schema_ic,all_pa,2,all,cb4,202.10154450907908,81.15694093270615,6,167.97947362836237,176.3892014716703
sub_009,schema_ic,all_pa,3,1,cb4,51.81043853540473,NA,1,NA,NA
sub_009,schema_ic,all_pa,3,2,cb4,60.85615973047426,NA,1,NA,NA
sub_009,schema_ic,all_pa,3,3,cb4,115.33613102442538,117.84038360638118,2,NA,NA
sub_009,schema_ic,all_pa,3,4,cb4,134.59708459017878,58.11520503638384,2,NA,NA
sub_009,schema_ic,all_pa,3,all,cb4,102.08883824918122,69.21898296364279,6,136.38067791651952,154.2450544164164
sub_009,schema_ic,all_pa,4,1,cb4,74.36232181756507,NA,1,NA,NA
sub_009,schema_ic,all_pa,4,2,cb4,14.77008014030248,NA,1,NA,NA
sub_009,schema_ic,all_pa,4,3,cb4,115.58086837979594,125.55707436482979,2,NA,NA
sub_009,schema_ic,all_pa,4,4,cb4,125.13784208088047,15.152034919337583,2,NA,NA
sub_009,schema_ic,all_pa,4,all,cb4,95.09497047987007,71.44310478621757,6,118.86566526541833,134.880914553856
sub_009,schema_ic,all_pa,5,1,cb4,215.25416656701094,NA,1,NA,NA
sub_009,schema_ic,all_pa,5,2,cb4,26.017399350947816,NA,1,NA,NA
sub_009,schema_ic,all_pa,5,3,cb4,113.19400986648705,95.13798363785261,2,NA,NA
sub_009,schema_ic,all_pa,5,4,cb4,162.61818648430457,80.11887105825289,2,NA,NA
sub_009,schema_ic,all_pa,5,all,cb4,132.14932643659034,85.10696886636279,6,109.1572045074262,117.9477758928284
sub_009,schema_ic,all_pa,6,1,cb4,29.44438710273914,NA,1,NA,NA
sub_009,schema_ic,all_pa,6,2,cb4,31.99224355022479,NA,1,NA,NA
sub_009,schema_ic,all_pa,6,3,cb4,150.56055920922677,199.5295422396171,2,NA,NA
sub_009,schema_ic,all_pa,6,4,cb4,215.8969731804526,134.3532490819907,2,NA,NA
sub_009,schema_ic,all_pa,6,all,cb4,132.39194923872043,136.48993372469351,6,103.77586609979755,103.14044714243201
sub_009,schema_ic,all_pa,7,1,cb4,76.37204113872953,NA,1,NA,NA
sub_009,schema_ic,all_pa,7,2,cb4,42.88925388335457,NA,1,NA,NA
sub_009,schema_ic,all_pa,7,3,cb4,162.002313507101,188.19335046020035,2,NA,NA
sub_009,schema_ic,all_pa,7,4,cb4,99.05840379739917,21.956601772710677,2,NA,NA
sub_009,schema_ic,all_pa,7,all,cb4,106.89712160518074,97.08107182087998,6,100.79302424882954,90.19205115327344
sub_009,schema_ic,all_pa,8,1,cb4,25.969310996224877,NA,1,NA,NA
sub_009,schema_ic,all_pa,8,2,cb4,21.809899153062997,NA,1,NA,NA
sub_009,schema_ic,all_pa,8,3,cb4,15.106848003921288,NA,2,NA,NA
sub_009,schema_ic,all_pa,8,4,cb4,151.36679487072507,115.3034058262229,2,NA,NA
sub_009,schema_ic,all_pa,8,all,cb4,73.12392957893186,91.87142763119425,6,99.13965387255416,78.86921490655544
sub_009,schema_ic,far,1,all,cb4,195.17972885915268,181.12580140141355,2,182.095286882638,181.067313641758
sub_009,schema_ic,far,2,all,cb4,240.28536831856655,73.99697248450798,2,184.105667180458,183.2982510102484
sub_009,schema_ic,far,3,all,cb4,146.08264719451336,74.35824344291908,2,186.10834930583098,185.55667584426766
sub_009,schema_ic,far,4,all,cb4,159.3934312648761,63.59675373042532,2,188.10336273669168,187.84292681794074
sub_009,schema_ic,far,5,all,cb4,143.21615635161538,52.68025690703237,2,190.09073683809743,190.15734677820961
sub_009,schema_ic,far,6,all,cb4,206.27206562701969,120.74157428333864,2,192.07050086266054,192.50028279624672
sub_009,schema_ic,far,7,all,cb4,189.30392479191403,149.58304150657943,2,194.04268395097904,194.87208621950174
sub_009,schema_ic,far,8,all,cb4,232.89861502435176,NA,2,196.00731513206517,197.27311272438996
sub_009,schema_ic,near,1,all,cb4,155.32319748428904,68.04478339361637,2,149.420598882279,149.421606542357
sub_009,schema_ic,near,2,all,cb4,137.40621287437642,75.6232136545022,2,136.30412454691376,136.3048509667084
sub_009,schema_ic,near,3,all,cb4,103.85056842009078,101.59734519984596,2,124.33904366738315,124.33953045331454
sub_009,schema_ic,near,4,all,cb4,81.3252791958003,77.11235555374205,2,113.42428435071926,113.42456797173581
sub_009,schema_ic,near,5,all,cb4,132.59603999917624,122.57659778907313,2,103.46764702079483,103.46775938972486
sub_009,schema_ic,near,6,all,cb4,160.18546676265967,213.14121703826916,2,94.38502558650501,94.38499457893207
sub_009,schema_ic,near,7,all,cb4,71.75679251258617,60.56691072633157,2,86.0996969775492,86.0995468946989
sub_009,schema_ic,near,8,all,cb4,42.47091136050984,38.698629520524165,2,78.54167304635044,78.54142502782067
sub_009,schema_l,all_pa,1,1,cb4,118.5553521093212,NA,1,NA,NA
sub_009,schema_l,all_pa,1,2,cb4,193.51826684432785,NA,1,NA,NA
sub_009,schema_l,all_pa,1,3,cb4,120.2852609893666,80.43811012558122,2,NA,NA
sub_009,schema_l,all_pa,1,4,cb4,155.6515396472343,12.658833164682902,2,NA,NA
sub_009,schema_l,all_pa,1,all,cb4,143.9912033711418,47.1727006984253,6,151.26852077628303,133.268339239488
sub_009,schema_l,all_pa,2,1,cb4,326.9502077725598,NA,1,NA,NA
sub_009,schema_l,all_pa,2,2,cb4,197.8565641128439,NA,1,NA,NA
sub_009,schema_l,all_pa,2,3,cb4,127.8569457878717,128.51651772329453,2,NA,NA
sub_009,schema_l,all_pa,2,4,cb4,47.46310573062583,22.77613779118463,2,NA,NA
sub_009,schema_l,all_pa,2,all,cb4,145.90781248706645,120.4530262139543,6,122.63914915449321,125.19642254145216
sub_009,schema_l,all_pa,3,1,cb4,26.72336872032044,NA,1,NA,NA
sub_009,schema_l,all_pa,3,2,cb4,36.43578856020239,NA,1,NA,NA
sub_009,schema_l,all_pa,3,3,cb4,218.09343404441682,13.049956408756982,2,NA,NA
sub_009,schema_l,all_pa,3,4,cb4,67.8809710674242,60.23585940664048,2,NA,NA
sub_009,schema_l,all_pa,3,all,cb4,105.85132791736747,92.69141052541856,6,108.34311582356666,117.61341295782815
sub_009,schema_l,all_pa,4,1,cb4,18.996185934268762,NA,1,NA,NA
sub_009,schema_l,all_pa,4,2,cb4,108.65527508074304,NA,1,NA,NA
sub_009,schema_l,all_pa,4,3,cb4,40.840360231903446,12.193367252223386,2,NA,NA
sub_009,schema_l,all_pa,4,4,cb4,111.5003755805579,20.45607750073305,2,NA,NA
sub_009,schema_l,all_pa,4,all,cb4,72.05548877332241,44.232408881644034,6,101.20441324570733,110.4896979225471
sub_009,schema_l,all_pa,5,1,cb4,46.190421092512324,NA,1,NA,NA
sub_009,schema_l,all_pa,5,2,cb4,58.80193244003539,NA,1,NA,NA
sub_009,schema_l,all_pa,5,3,cb4,62.753998213058736,52.03079770640052,2,NA,NA
sub_009,schema_l,all_pa,5,4,cb4,136.3700185927865,62.582081490542784,2,NA,NA
sub_009,schema_l,all_pa,5,all,cb4,83.87339785737302,54.911118017456744,6,97.63971293230703,103.79745847008995
sub_009,schema_l,all_pa,6,1,cb4,24.714807486153532,NA,1,NA,NA
sub_009,schema_l,all_pa,6,2,cb4,269.1783321413524,NA,1,NA,NA
sub_009,schema_l,all_pa,6,3,cb4,100.86072717216635,20.16580784522109,2,NA,NA
sub_009,schema_l,all_pa,6,4,cb4,106.45292167804786,67.15022613875041,2,NA,NA
sub_009,schema_l,all_pa,6,all,cb4,118.08673955465574,86.40250247197768,6,95.85968523318878,97.51056059907528
sub_009,schema_l,all_pa,7,1,cb4,274.1739827108025,NA,1,NA,NA
sub_009,schema_l,all_pa,7,2,cb4,57.56576896141499,NA,1,NA,NA
sub_009,schema_l,all_pa,7,3,cb4,75.41279873369905,4.766277987013942,2,NA,NA
sub_009,schema_l,all_pa,7,4,cb4,51.001904992927926,28.788776455063484,2,NA,NA
sub_009,schema_l,all_pa,7,all,cb4,97.42819318757857,88.2720269303802,6,94.97083109930348,91.60445321583501
sub_009,schema_l,all_pa,8,1,cb4,30.336804026793143,NA,1,NA,NA
sub_009,schema_l,all_pa,8,2,cb4,142.8039452307008,NA,1,NA,NA
sub_009,schema_l,all_pa,8,3,cb4,113.27039372882786,98.3885015444487,2,NA,NA
sub_009,schema_l,all_pa,8,4,cb4,97.93410420595475,81.08293340624407,2,NA,NA
sub_009,schema_l,all_pa,8,all,cb4,99.25829085450987,68.26026616121354,6,94.52698313462496,86.05607225943568
sub_009,schema_l,far,1,all,cb4,105.05366036415785,58.897373944760474,2,108.68756179259202,108.687494458651
sub_009,schema_l,far,2,all,cb4,50.275155911630335,18.799298287134327,2,100.67490690753857,100.6748235131806
sub_009,schema_l,far,3,all,cb4,159.66993854902753,69.57334328206595,2,93.25296026224675,93.25286354140746
sub_009,schema_l,far,4,all,cb4,79.09167713008105,66.28889838825731,2,86.37817371574096,86.37806608654095
sub_009,schema_l,far,5,all,cb4,95.83156624592729,5.252052383999074,2,80.01020957927037,80.01009317572134
sub_009,schema_l,far,6,all,cb4,87.04532403237718,39.70373833516279,2,74.11170393563168,74.11158063638426
sub_009,schema_l,far,7,all,cb4,54.71411607941285,34.03863571996222,2,68.64804740704432,68.64791886144143
sub_009,schema_l,far,8,all,cb4,42.149514625933705,2.191610250761464,2,63.587182085237146,63.58704973691355
sub_009,schema_l,near,1,all,cb4,170.88314027244306,8.881903016137835,2,171.21710452198204,134.073610088617
sub_009,schema_l,near,2,all,cb4,125.04489560686717,132.49335722734483,2,124.5131480671743,129.76091829186572
sub_009,schema_l,near,3,all,cb4,126.30446656281347,142.85915909746342,2,113.39299266200176,125.58695111453412
sub_009,schema_l,near,4,all,cb4,73.2490586823803,33.63945363530088,2,110.74529714278289,121.5472462576822
sub_009,schema_l,near,5,all,cb4,103.29245055991794,109.36082681294423,2,110.11488404988394,117.63748495934212
sub_009,schema_l,near,6,all,cb4,120.26832481783703,47.61229564880871,2,109.96478345681588,113.85348737742216
sub_009,schema_l,near,7,all,cb4,71.70058764721412,0.483581277884795,2,109.92904468759745,110.19120812112709
sub_009,schema_l,near,8,all,cb4,169.0549833088489,19.497178388966084,2,109.92053532997842,106.64673192611752
sub_009,random_loc,all_pa,1,1,cb4,348.3492874427933,NA,1,NA,NA
sub_009,random_loc,all_pa,1,2,cb4,304.28795759922554,NA,1,NA,NA
sub_009,random_loc,all_pa,1,3,cb4,91.21598769602497,29.56033980977751,2,NA,NA
sub_009,random_loc,all_pa,1,4,cb4,199.8444050309016,32.035246250112074,2,NA,NA
sub_009,random_loc,all_pa,1,all,cb4,205.79300508264532,107.93533018909376,6,212.892387157234,198.700883428295
sub_009,random_loc,all_pa,2,1,cb4,286.5880235977517,NA,1,NA,NA
sub_009,random_loc,all_pa,2,2,cb4,301.98718670233103,NA,1,NA,NA
sub_009,random_loc,all_pa,2,3,cb4,153.75497294566318,76.23863475610015,2,NA,NA
sub_009,random_loc,all_pa,2,4,cb4,178.9150171562966,NA,2,NA,NA
sub_009,random_loc,all_pa,2,all,cb4,215.00003466954115,82.62562838957679,6,179.63780436975486,182.46454987126995
sub_009,random_loc,all_pa,3,1,cb4,176.32630453414058,NA,1,NA,NA
sub_009,random_loc,all_pa,3,2,cb4,15.994252347946459,NA,1,NA,NA
sub_009,random_loc,all_pa,3,3,cb4,130.06298404070276,47.1603199782011,2,NA,NA
sub_009,random_loc,all_pa,3,4,cb4,91.12195118446174,56.74385637281865,2,NA,NA
sub_009,random_loc,all_pa,3,all,cb4,105.781737888736,63.38969313894056,6,157.9079284500154,167.5549267084144
sub_009,random_loc,all_pa,4,1,cb4,NA,NA,1,NA,NA
sub_009,random_loc,all_pa,4,2,cb4,290.32509539796547,NA,1,NA,NA
sub_009,random_loc,all_pa,4,3,cb4,163.90187154889634,35.113536354073496,2,NA,NA
sub_009,random_loc,all_pa,4,4,cb4,70.10044339333416,24.903638122358206,2,NA,NA
sub_009,random_loc,all_pa,4,all,cb4,151.6659450564853,93.11929112409766,6,143.70875745139267,153.86360519930577
sub_009,random_loc,all_pa,5,1,cb4,251.21945157131145,NA,1,NA,NA
sub_009,random_loc,all_pa,5,2,cb4,184.5440562473178,NA,1,NA,NA
sub_009,random_loc,all_pa,5,3,cb4,138.69774122435064,141.88231245961265,2,NA,NA
sub_009,random_loc,all_pa,5,4,cb4,106.32564172909737,29.580111257899677,2,NA,NA
sub_009,random_loc,all_pa,5,all,cb4,154.30171228758755,85.32713008804939,6,134.43045058057527,141.2910349459689
sub_009,random_loc,all_pa,6,1,cb4,318.7650823205065,NA,1,NA,NA
sub_009,random_loc,all_pa,6,2,cb4,247.49699996409336,NA,1,NA,NA
sub_009,random_loc,all_pa,6,3,cb4,95.78444948216399,10.418113047715444,2,NA,NA
sub_009,random_loc,all_pa,6,4,cb4,66.83847542393389,57.11411503466657,2,NA,NA
sub_009,random_loc,all_pa,6,all,cb4,148.58465534946595,110.50446886978865,6,128.36763336417522,129.7458000561206
sub_009,random_loc,all_pa,7,1,cb4,112.74345207690884,NA,1,NA,NA
sub_009,random_loc,all_pa,7,2,cb4,62.125001530793064,NA,1,NA,NA
sub_009,random_loc,all_pa,7,3,cb4,144.41955433794496,87.75650604701234,2,NA,NA
sub_009,random_loc,all_pa,7,4,cb4,15.234645603360242,NA,2,NA,NA
sub_009,random_loc,all_pa,7,all,cb4,95.78844157739042,71.3105676475692,6,124.40594583742516,119.14395445288021
sub_009,random_loc,all_pa,8,1,cb4,108.37220496160316,NA,1,NA,NA
sub_009,random_loc,all_pa,8,2,cb4,77.68536128150122,NA,1,NA,NA
sub_009,random_loc,all_pa,8,3,cb4,209.50961208929246,118.79190689028566,2,NA,NA
sub_009,random_loc,all_pa,8,4,cb4,76.21927431365219,24.48871512702798,2,NA,NA
sub_009,random_loc,all_pa,8,all,cb4,126.25255650816561,85.15847227047458,6,121.81722057994064,109.40841149794386
sub_009,no_schema,all_pa,1,1,cb4,120.39000301444406,NA,1,NA,NA
sub_009,no_schema,all_pa,1,2,cb4,32.05959395596571,NA,1,NA,NA
sub_009,no_schema,all_pa,1,3,cb4,105.50350620415176,16.313959002190984,2,NA,NA
sub_009,no_schema,all_pa,1,4,cb4,20.606502774054384,NA,2,NA,NA
sub_009,no_schema,all_pa,1,all,cb4,76.81262243055353,47.364090893805354,6,109.45602779460201,109.456004847558
sub_009,no_schema,all_pa,2,1,cb4,27.127248698687232,NA,1,NA,NA
sub_009,no_schema,all_pa,2,2,cb4,350.1515741357826,NA,1,NA,NA
sub_009,no_schema,all_pa,2,3,cb4,99.22128754924373,47.562391890067275,2,NA,NA
sub_009,no_schema,all_pa,2,4,cb4,178.7950867263442,22.686721225000667,2,NA,NA
sub_009,no_schema,all_pa,2,all,cb4,155.55192856427428,113.6358745594039,6,100.58583511702126,100.58581116643228
sub_009,no_schema,all_pa,3,1,cb4,9.585838166125423,NA,1,NA,NA
sub_009,no_schema,all_pa,3,2,cb4,73.83744055657117,NA,1,NA,NA
sub_009,no_schema,all_pa,3,3,cb4,126.57853251711722,31.572237759340123,2,NA,NA
sub_009,no_schema,all_pa,3,4,cb4,133.4165452296532,52.32476177983879,2,NA,NA
sub_009,no_schema,all_pa,3,all,cb4,100.56890570270625,56.98791612036466,6,92.43447282026737,92.43444817943123
sub_009,no_schema,all_pa,4,1,cb4,7.974233324082789,NA,1,NA,NA
sub_009,no_schema,all_pa,4,2,cb4,23.345581118512374,NA,1,NA,NA
sub_009,no_schema,all_pa,4,3,cb4,47.36178280206902,30.329221022261933,2,NA,NA
sub_009,no_schema,all_pa,4,4,cb4,60.01575105968254,42.96300352600021,2,NA,NA
sub_009,no_schema,all_pa,4,all,cb4,41.01248036101639,31.534750017655263,6,84.943687703403,84.94366264142951
sub_009,no_schema,all_pa,5,1,cb4,10.72172496581845,NA,1,NA,NA
sub_009,no_schema,all_pa,5,2,cb4,259.82354422038253,NA,1,NA,NA
sub_009,no_schema,all_pa,5,3,cb4,50.84321520788292,27.87337838649712,2,NA,NA
sub_009,no_schema,all_pa,5,4,cb4,43.53261431391858,NA,2,NA,NA
sub_009,no_schema,all_pa,5,all,cb4,83.15286278317708,101.1104784002699,6,78.05994733900009,78.0599220859154
sub_009,no_schema,all_pa,6,1,cb4,NA,NA,1,NA,NA
sub_009,no_schema,all_pa,6,2,cb4,24.68735798546704,NA,1,NA,NA
sub_009,no_schema,all_pa,6,3,cb4,59.78264650651007,22.46090054128555,2,NA,NA
sub_009,no_schema,all_pa,6,4,cb4,132.21800057801676,21.211274328468413,2,NA,NA
sub_009,no_schema,all_pa,6,all,cb4,81.73773043090414,50.66981837453009,6,71.73405750699466,71.73403225830857
sub_009,no_schema,all_pa,7,1,cb4,18.57115683260074,NA,1,NA,NA
sub_009,no_schema,all_pa,7,2,cb4,21.823518684871406,NA,1,NA,NA
sub_009,no_schema,all_pa,7,3,cb4,79.45488908776754,44.57049401631782,2,NA,NA
sub_009,no_schema,all_pa,7,4,cb4,115.29503713994265,39.82116739661468,2,NA,NA
sub_009,no_schema,all_pa,7,all,cb4,71.64908799548209,50.604164370478834,6,65.92081063126936,65.92078555205887
sub_009,no_schema,all_pa,8,1,cb4,16.575222759699802,NA,1,NA,NA
sub_009,no_schema,all_pa,8,2,cb4,16.403233755946193,NA,1,NA,NA
sub_009,no_schema,all_pa,8,3,cb4,30.25214270259218,9.389036197748819,2,NA,NA
sub_009,no_schema,all_pa,8,4,cb4,111.77940889814954,51.851800019394254,2,NA,NA
sub_009,no_schema,all_pa,8,all,cb4,52.8402599528549,51.744884974813715,6,60.578662706537486,60.57863793509547
sub_010,schema_c,all_pa,1,1,cb3,304.8584488383502,NA,1,NA,NA
sub_010,schema_c,all_pa,1,2,cb3,396.5606838512392,NA,1,NA,NA
sub_010,schema_c,all_pa,1,3,cb3,163.96064616155508,1.3069667831428329,2,NA,NA
sub_010,schema_c,all_pa,1,4,cb3,142.00504455270607,83.28520232532938,2,NA,NA
sub_010,schema_c,all_pa,1,all,cb3,218.89175235301863,112.91823567559032,6,141.720097336807,213.018187888185
sub_010,schema_c,all_pa,2,1,cb3,19.75914543002809,NA,1,NA,NA
sub_010,schema_c,all_pa,2,2,cb3,121.18581177911257,NA,1,NA,NA
sub_010,schema_c,all_pa,2,3,cb3,220.89135696953883,51.8657169902537,2,NA,NA
