ptp,condition,hidden_pa_img_type,counterbalancing,block_2_mouse_error_mean,block_2_mouse_error_sd,block_2_rt_mean,block_2_rt_sd,rep_2_3_4_mouse_error_mean,rep_2_3_4_mouse_error_sd,rep_2_3_4_mouse_rt_mean,rep_2_3_4_mouse_rt_sd,rep_1_mouse_error_mean,rep_2_mouse_error_mean,rep_1_to_2_diff,block_2_mouse_error_mean_LOG,sse_two_param,intercept_two_param,learning_rate_two_param,sse_three_param,intercept_three_param,learning_rate_three_param,asymptote_three_param,warnMsg,warnId,fminsearch_three_param_1,fminsearch_three_param_2,fminsearch_three_param_3,fminsearch_message,errorMsg
sub_042,schema_ic,near,cb3,92.90955207694722,104.55334692534751,1109.0625,198.3854324797361,77.5616424125076,94.5644761704509,1038.6750000044703,520.2359424676534,87.74682826022953,137.12156039312094,-49.37473213289141,4.5316264615991635,35597.1336343916,120.989921643472,0.090983000474508,34689.9475282313,126.373396785319,3.04118211722817e-4,-33957.9438987987,"The Jacobian at the solution is ill-conditioned, and some model parameters may not be estimated well (they are not identifiable).  Use caution in making predictions.",stats:nlinfit:IllConditionedJacobian,150,0.1,180,stats:nlinfit:IterationLimitExceeded,
sub_042,schema_l,all_pa,cb3,100.35307710181416,81.0222322759731,1539.4333333360653,284.52793041778426,92.79821917625031,71.88315424794756,1309.4666666669978,320.4455831607091,138.52442534672215,104.90488271491807,33.61954263180408,4.608694738467434,8342.66677392672,129.138098533151,0.0701227367934009,8254.25522831223,128.329486556811,3.73449609426591e-4,-19806.1311812072,"The Jacobian at the solution is ill-conditioned, and some model parameters may not be estimated well (they are not identifiable).  Use caution in making predictions.",stats:nlinfit:IllConditionedJacobian,150,0.1,180,stats:nlinfit:IterationLimitExceeded,
sub_042,schema_l,far,cb3,134.59079107875115,68.02924585488053,1581.9000000096858,407.5523910204732,92.2784131505257,75.42837872918174,1293.133333330353,340.31903071718926,98.89029161113415,153.17056849920198,-54.28027688806783,4.9022389979217245,15935.1917669637,110.794076299896,-0.00875037054239786,15932.0133115605,110.51296585025,-1.02687102906678e-4,-10275.6306032741,"The Jacobian at the solution is ill-conditioned, and some model parameters may not be estimated well (they are not identifiable).  Use caution in making predictions.",stats:nlinfit:IllConditionedJacobian,150,0.1,180,stats:nlinfit:IterationLimitExceeded,
sub_042,schema_l,near,cb3,51.69147329866589,70.49838137176219,1521.9624999985099,187.65697381528673,70.18050124304455,70.83146345949942,1361.93333333234,333.9452689736565,137.0377678672789,46.57748756978654,90.46028029749235,3.945292841387671,14355.1347948877,122.6723347264,0.185959889523532,13675.4720198616,118.360621664238,5.66540398695633e-4,-24656.6806862529,"The Jacobian at the solution is ill-conditioned, and some model parameters may not be estimated well (they are not identifiable).  Use caution in making predictions.",stats:nlinfit:IllConditionedJacobian,150,0.1,180,stats:nlinfit:IterationLimitExceeded,
sub_043,no_schema,all_pa,cb2,31.064172887833816,32.8261109230647,1603.0791666664493,338.0412104783288,78.71922618897133,57.95759767563557,1496.1555555560108,346.4552466168042,186.5160788554112,106.29672560927192,80.21935324613928,3.4360551579506358,2093.32444669269,173.40449804712,0.365035402203052,1786.13116248765,181.174479263994,0.547449944281762,21.6628317241746,,,NA,NA,NA,,
sub_043,no_schema,far,cb2,39.167750844206424,53.80107905866089,1421.2375000002794,233.4831773530826,105.05080639175758,55.20875750048367,1254.7666666687776,110.8110945106262,81.13045705702883,114.76280146178232,-33.63234440475348,3.6678537256616632,6562.48255578537,114.802885828862,0.158892750818727,5187.01259126535,116.70691386358,5.14735710648115e-4,-26299.5035907342,"The Jacobian at the solution is ill-conditioned, and some model parameters may not be estimated well (they are not identifiable).  Use caution in making predictions.",stats:nlinfit:IllConditionedJacobian,150,0.1,180,stats:nlinfit:IterationLimitExceeded,
sub_043,no_schema,near,cb2,29.790677206740984,20.79552916768252,1723.3749999990687,410.3141296610336,68.45510926061759,64.57195353168547,1729.25,442.6362242301716,196.08654889584182,135.69944001958117,60.38710887626064,3.394195499153648,3123.13838343943,194.58974761799,0.486734779635817,2494.43865782784,201.079314111396,0.685429300283532,19.5235364004958,,,NA,NA,NA,,
sub_043,random_loc,all_pa,cb2,34.68698771494185,53.656849921783056,1579.1875000003104,276.63374202777896,46.13367321258736,28.15682643510743,1510.266666667122,291.5718718781796,169.01176825512036,62.73921358991129,106.27255466520907,3.5463646228193437,4856.9514738555,145.407468427173,0.412385522396217,2264.60572775507,168.858749841628,1.53454926251609,34.3339495818429,,,NA,NA,NA,,
sub_043,random_loc,far,cb2,27.16810564682357,17.923363809188796,1613.4375,227.62750861563254,47.62976717512369,22.725971631234607,1533.300000000745,271.3553389926994,183.7432310692207,70.35518117044367,113.38804989877704,3.3020436987706536,2547.53981784194,170.814699248766,0.57903606644712,659.316406704623,183.103492539595,1.19728688229471,26.3410580443895,,,NA,NA,NA,,
sub_043,random_loc,near,cb2,26.936381180702035,10.92749305546138,1604.9625000003725,306.4302574464567,63.39961004413401,34.972745679494665,1654.7666666662942,256.72609268815586,208.37077522022943,84.01782287431354,124.3529523459159,3.2934778331063583,2881.38405581612,192.768276944989,0.537728569865838,764.529593162041,207.073987426225,1.09247822346646,29.9887827099559,,,NA,NA,NA,,
sub_043,schema_c,all_pa,cb2,38.77480027213471,34.201824470215215,1528.825000000031,261.66316424317324,43.61379107458666,44.05115702488437,1700.1666666666667,309.1432848826366,176.82101315400215,41.804909091075494,135.01610406292664,3.657770558105035,6361.56623307208,147.137930746058,0.434478546069346,665.84035052303,176.817879443613,4.38089920643141,40.6024991767817,,,NA,NA,NA,,
sub_043,schema_c,far,cb2,51.3972009410566,53.87933862683824,1461.3875000001863,281.74838033513583,41.030003815994796,17.26267737353712,1595.9166666660458,185.21498229523527,157.94430963883664,40.445819569380006,117.49849006945664,3.9395837145786388,9048.15062682683,110.420394943656,0.214082170546511,10382.9559682191,90.054507200409,-4.16267585165651e-4,20128.5314512583,"The Jacobian at the solution is ill-conditioned, and some model parameters may not be estimated well (they are not identifiable).  Use caution in making predictions.",stats:nlinfit:IllConditionedJacobian,150,0.1,180,stats:nlinfit:IterationLimitExceeded,
sub_043,schema_c,near,cb2,43.91685242657987,18.30290845041324,1594.6124999998137,321.2193084282539,29.32320322232972,17.808181820527142,1880.3333333333333,339.2086417909827,203.53272688786205,31.95620280468492,171.57652408317713,3.782298128571662,9311.91525943166,201.993846098705,1.53625085541916,739.701029129111,203.532726886796,470.636058952961,37.6624313391203,"Some columns of the Jacobian are effectively zero at the solution, indicating that the model is insensitive to some of its parameters.  That may be because those parameters are not present in the model, or otherwise do not affect the predicted values.  It may also be due to numerical underflow in the model function, which can sometimes be avoided by choosing better initial parameter values, or by rescaling or recentering.  Parameter estimates may be unreliable.",stats:nlinfit:ModelConstantWRTParam,150,0.1,180,stats:nlinfit:IterationLimitExceeded,
sub_043,schema_ic,all_pa,cb2,18.83175380381525,9.19892299172516,1722.277272727002,352.13274273552406,33.1642667741676,13.762085926314178,1845.1055555552657,375.13360203996615,226.45159743440882,39.906413765403045,186.54518366900578,2.93554447714313,2603.7245914137,224.522165997424,1.43063997345271,142.278055285842,226.394890284696,2.37219381773548,21.986321592139,,,NA,NA,NA,,
sub_043,schema_ic,far,cb2,22.25196865752984,10.328198348985437,1733.1249999990687,466.0177579384894,28.721346668936114,12.176429121014648,2060.3833333334574,335.70680908646364,233.39312591221307,40.411745882787,192.98138002942608,3.1024304836883196,2681.38942004235,232.112566133138,1.52094629942319,116.591215733953,233.375822499773,2.42255324311585,22.0893249222185,,,NA,NA,NA,,
sub_043,schema_ic,near,cb2,18.978068188400094,7.4580461722384355,1793.5428571429636,385.3430110830461,39.817538601675025,15.970816284655218,1765.199999999876,423.98090523077684,158.04248470021702,41.23729365738434,116.80519104283267,2.943284006568618,2856.65636398885,143.43085281425,0.625817391011103,635.734474897177,157.804891865059,1.96764301022043,25.8460731741133,,,NA,NA,NA,,
sub_043,schema_l,all_pa,cb2,22.93144468504703,13.377615453460283,1594.7666666667599,223.84876040783863,53.3221904737329,43.2886184123413,1734.733333332671,372.4287488114434,95.83141732185229,53.72564684022397,42.10577048162831,3.1325090990302304,381.310556016878,88.6748895495937,0.251168319686413,354.911125456712,90.9088472044757,0.340912269311004,11.2090498394446,,,NA,NA,NA,,
sub_043,schema_l,far,cb2,18.841056020855213,13.449347019537285,1500.512500000652,178.97133399874312,48.21583630235506,26.405041083001056,1675.1499999985099,386.7251362401865,157.51227050139005,72.15369057988781,85.35857992150224,2.9360383196397373,1800.648352336,148.263061164545,0.55155846142547,956.295974271023,156.936258564678,0.971407953868537,19.5724713540577,,,NA,NA,NA,,
sub_043,schema_l,near,cb2,33.47699751543531,13.227880311534049,1788.5999999991618,223.81657030389744,73.44506675664759,66.30441328590362,1780.6833333335817,492.62721977828795,106.4788616899443,29.17378102600221,77.30508066394208,3.5108585616546057,6526.35185743437,96.4623638958303,0.166860810022356,6435.94880231386,93.1117260638831,0.0298578875597142,-272.643092346541,,,NA,NA,NA,,
sub_044,no_schema,all_pa,cb1,43.22219747526834,31.680063670546687,1311.5374999999378,567.5464852152687,59.50536466264531,76.36676536782336,1279.9333333339955,509.16018397198206,175.98675349277266,92.89034683219273,83.09640666057993,3.7663541937304306,4186.19151727093,155.77885503462699,0.356505739328355,910.659570155148,177.286897997182,1.07320413735503,39.8173110976689,,,NA,NA,NA,,
sub_044,no_schema,far,cb1,57.03653194405292,45.08685941149197,1568.2250000005588,575.3127168268256,103.58363207698193,122.34528132607205,1454.4000000009935,655.1514023509236,153.30486136977686,189.33166337521953,-36.026802005442676,4.043691973837791,11420.712991329,167.538399844081,0.232556127471817,10664.7462297052,176.676840999863,0.443711382323035,40.3316752721608,,,NA,NA,NA,,
